campaign_id,campaign_name,account_id,account_name,account_currency,date,impressions,clicks,spend,cpc,cpm,ctr,reach,frequency,_weld_synced
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-12,7333,121,75.43,0.62,10.29,1.6548,5198,1.41,2025-01-13T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-12,4185,137,38.28,0.28,9.15,3.2944,3029,1.38,2025-01-13T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-13,5867,116,60.53,0.52,10.32,1.9825,4352,1.35,2025-01-14T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-13,7200,124,61.46,0.5,8.54,1.7356,5282,1.36,2025-01-14T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-13,2905,95,31.34,0.33,10.79,3.272,2572,1.13,2025-01-14T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-13,2973,102,36.65,0.36,12.33,3.4636,2228,1.33,2025-01-14T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-13,5693,105,68.49,0.65,12.03,1.856,4667,1.22,2025-01-14T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-13,3229,129,28.97,0.22,8.97,4.0238,2563,1.26,2025-01-14T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-14,6787,135,72.73,0.54,10.72,1.9925,6028,1.13,2025-01-15T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-14,6656,107,56.0,0.52,8.41,1.6102,5423,1.23,2025-01-15T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-14,2872,101,35.59,0.35,12.39,3.5231,2475,1.16,2025-01-15T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-14,3993,131,36.15,0.28,9.05,3.2937,3079,1.3,2025-01-15T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-14,7425,113,70.02,0.62,9.43,1.5308,6521,1.14,2025-01-15T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-14,3504,122,34.98,0.29,9.98,3.493,3115,1.12,2025-01-15T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-15,7257,142,74.6,0.53,10.28,1.9624,5736,1.27,2025-01-16T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-15,7234,145,74.19,0.51,10.26,2.0157,6156,1.18,2025-01-16T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-15,3300,114,30.76,0.27,9.32,3.4772,2831,1.17,2025-01-16T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-15,4429,158,37.75,0.24,8.52,3.5732,3526,1.26,2025-01-16T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-15,6457,114,70.82,0.62,10.97,1.7753,5165,1.25,2025-01-16T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-15,3274,100,35.62,0.36,10.88,3.0837,2560,1.28,2025-01-16T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-16,6674,132,73.0,0.55,10.94,1.9788,4679,1.43,2025-01-17T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-16,5632,93,63.45,0.68,11.27,1.6602,4460,1.26,2025-01-17T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-16,3148,122,30.46,0.25,9.68,3.8991,2341,1.34,2025-01-17T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-16,4261,159,38.23,0.24,8.97,3.7526,4018,1.06,2025-01-17T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-16,6098,111,69.51,0.63,11.4,1.8338,4525,1.35,2025-01-17T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-16,4013,124,35.96,0.29,8.96,3.1115,3409,1.18,2025-01-17T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-17,6042,98,73.45,0.75,12.16,1.6384,4842,1.25,2025-01-18T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-17,6079,121,69.02,0.57,11.35,2.0024,5736,1.06,2025-01-18T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-17,2496,88,30.29,0.34,12.14,3.5527,2256,1.11,2025-01-18T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-17,3770,120,37.21,0.31,9.87,3.2032,3230,1.17,2025-01-18T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-17,5987,106,59.61,0.56,9.96,1.773,5665,1.06,2025-01-18T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-17,4390,155,36.64,0.24,8.35,3.5431,3234,1.36,2025-01-18T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-18,6992,114,69.13,0.61,9.89,1.6359,6157,1.14,2025-01-19T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-18,6649,121,70.86,0.59,10.66,1.8275,5083,1.31,2025-01-19T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-18,3171,111,31.44,0.28,9.91,3.515,2438,1.3,2025-01-19T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-18,3915,148,35.4,0.24,9.04,3.7953,3605,1.09,2025-01-19T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-18,7475,149,73.96,0.5,9.89,1.994,5639,1.33,2025-01-19T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-18,3211,120,29.92,0.25,9.32,3.7383,2454,1.31,2025-01-19T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-19,6233,127,69.99,0.55,11.23,2.0507,5919,1.05,2025-01-20T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-19,5981,112,68.51,0.61,11.45,1.8867,5086,1.18,2025-01-20T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-19,3389,107,40.24,0.38,11.87,3.1627,2904,1.17,2025-01-20T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-19,3733,117,36.73,0.31,9.84,3.1599,2962,1.26,2025-01-20T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-19,7447,130,76.8,0.59,10.31,1.7475,6973,1.07,2025-01-20T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-19,4705,149,40.33,0.27,8.57,3.1849,4145,1.14,2025-01-20T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-20,5112,100,60.93,0.61,11.92,1.9591,4087,1.25,2025-01-21T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-20,6489,117,63.43,0.54,9.78,1.8048,5188,1.25,2025-01-21T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-20,2808,90,30.65,0.34,10.92,3.2228,2099,1.34,2025-01-21T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-20,2841,113,33.51,0.3,11.8,3.9959,2394,1.19,2025-01-21T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-20,6285,105,61.7,0.59,9.82,1.6762,4597,1.37,2025-01-21T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-20,2970,115,32.62,0.28,10.98,3.8865,2180,1.36,2025-01-21T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-21,6038,95,66.18,0.7,10.96,1.5829,5206,1.16,2025-01-22T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-21,6562,126,69.16,0.55,10.54,1.9253,5695,1.15,2025-01-22T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-21,3286,119,29.04,0.24,8.84,3.6461,3050,1.08,2025-01-22T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-21,4031,141,34.56,0.25,8.57,3.5153,3620,1.11,2025-01-22T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-21,5132,78,62.86,0.81,12.25,1.537,4686,1.1,2025-01-22T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-21,2947,94,34.7,0.37,11.77,3.2187,2206,1.34,2025-01-22T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-22,6569,116,58.12,0.5,8.85,1.7702,5638,1.17,2025-01-23T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-22,6238,110,65.0,0.59,10.42,1.7762,4783,1.3,2025-01-23T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-22,3116,110,30.06,0.27,9.65,3.5514,2812,1.11,2025-01-23T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-22,2941,94,32.56,0.35,11.07,3.2108,2325,1.26,2025-01-23T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-22,7288,125,63.39,0.51,8.7,1.7251,6901,1.06,2025-01-23T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-22,2884,105,32.25,0.31,11.18,3.6491,2336,1.23,2025-01-23T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-23,6575,135,62.51,0.46,9.51,2.0538,5499,1.2,2025-01-24T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-23,5626,99,59.1,0.6,10.5,1.7648,5118,1.1,2025-01-24T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-23,3100,105,28.0,0.27,9.03,3.4048,2336,1.33,2025-01-24T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-23,4160,164,35.85,0.22,8.62,3.9563,3875,1.07,2025-01-24T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-23,4696,91,56.19,0.62,11.97,1.9501,3603,1.3,2025-01-24T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-23,2794,94,28.71,0.31,10.28,3.3866,2524,1.11,2025-01-24T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-24,8147,157,78.3,0.5,9.61,1.9346,6943,1.17,2025-01-25T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-24,6966,112,72.0,0.64,10.34,1.6183,6363,1.09,2025-01-25T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-24,2759,96,29.47,0.31,10.68,3.4909,2244,1.23,2025-01-25T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-24,2968,98,30.69,0.31,10.34,3.3109,2813,1.06,2025-01-25T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-24,7765,119,66.8,0.56,8.6,1.5423,6620,1.17,2025-01-25T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-24,2946,88,31.87,0.36,10.82,3.006,2120,1.39,2025-01-25T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-25,5879,121,60.08,0.5,10.22,2.0699,4171,1.41,2025-01-26T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-25,8430,159,74.72,0.47,8.86,1.891,7065,1.19,2025-01-26T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-25,3923,136,33.98,0.25,8.66,3.4919,3066,1.28,2025-01-26T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-25,3929,143,40.17,0.28,10.22,3.6563,3424,1.15,2025-01-26T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-25,7198,113,63.49,0.56,8.82,1.5753,6591,1.09,2025-01-26T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-25,3295,117,32.27,0.28,9.79,3.5558,2908,1.13,2025-01-26T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-26,5605,98,59.52,0.61,10.62,1.7493,5060,1.11,2025-01-27T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-26,7491,130,68.34,0.53,9.12,1.7457,6320,1.19,2025-01-27T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-26,3017,91,34.07,0.37,11.29,3.0491,2488,1.21,2025-01-27T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-26,3917,137,34.4,0.25,8.78,3.5061,2968,1.32,2025-01-27T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-26,6260,119,62.95,0.53,10.06,1.9025,4813,1.3,2025-01-27T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-26,3966,145,33.36,0.23,8.41,3.6603,3472,1.14,2025-01-27T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-27,6649,124,69.92,0.56,10.52,1.8785,5541,1.2,2025-01-28T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-27,7551,127,78.54,0.62,10.4,1.6864,5747,1.31,2025-01-28T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-27,2845,103,33.64,0.33,11.82,3.6344,2327,1.22,2025-01-28T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-27,4012,121,34.48,0.28,8.59,3.0237,2845,1.41,2025-01-28T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-27,8225,166,79.91,0.48,9.72,2.0296,6501,1.27,2025-01-28T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-27,3689,140,37.69,0.27,10.22,3.8087,2854,1.29,2025-01-28T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-28,5212,97,60.41,0.62,11.59,1.869,4324,1.21,2025-01-29T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-28,6018,113,55.36,0.49,9.2,1.8822,5066,1.19,2025-01-29T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-28,2734,90,29.69,0.33,10.86,3.3168,2495,1.1,2025-01-29T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-28,3002,105,29.74,0.28,9.91,3.5284,2505,1.2,2025-01-29T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-28,5813,101,61.6,0.61,10.6,1.7416,4657,1.25,2025-01-29T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-28,3691,127,30.96,0.24,8.39,3.4556,3059,1.21,2025-01-29T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-29,9257,179,77.31,0.43,8.35,1.9343,7027,1.32,2025-01-30T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-29,7638,144,65.49,0.45,8.57,1.888,6096,1.25,2025-01-30T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-29,3522,107,34.86,0.33,9.9,3.051,2845,1.24,2025-01-30T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-29,3390,130,40.34,0.31,11.9,3.8568,3089,1.1,2025-01-30T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-29,6336,131,71.89,0.55,11.35,2.0699,4504,1.41,2025-01-30T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-29,4284,129,39.69,0.31,9.26,3.0291,3909,1.1,2025-01-30T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-30,4992,76,56.98,0.75,11.41,1.5395,4727,1.06,2025-01-31T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-30,6124,102,60.98,0.6,9.96,1.6742,4894,1.25,2025-01-31T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-30,3357,114,30.82,0.27,9.18,3.4253,3183,1.05,2025-01-31T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-30,3532,117,36.8,0.31,10.42,3.3168,2896,1.22,2025-01-31T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-30,8594,149,72.17,0.48,8.4,1.7348,6815,1.26,2025-01-31T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-30,2409,82,29.49,0.36,12.24,3.4102,1987,1.21,2025-01-31T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-01-31,6081,104,55.1,0.53,9.06,1.714,4259,1.43,2025-02-01T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-01-31,5715,96,66.51,0.69,11.64,1.6881,5429,1.05,2025-02-01T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-01-31,3566,108,31.85,0.29,8.93,3.0516,3208,1.11,2025-02-01T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-01-31,3195,105,30.33,0.29,9.49,3.2992,2959,1.08,2025-02-01T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-01-31,6065,112,58.62,0.52,9.67,1.861,5301,1.14,2025-02-01T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-01-31,2652,83,31.7,0.38,11.95,3.1494,2055,1.29,2025-02-01T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-01,8462,139,86.35,0.62,10.2,1.6515,7450,1.14,2025-02-02T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-01,8732,152,80.38,0.53,9.21,1.7487,7984,1.09,2025-02-02T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-01,3621,133,39.17,0.29,10.82,3.6838,3000,1.21,2025-02-02T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-01,3938,150,34.96,0.23,8.88,3.8295,3382,1.16,2025-02-02T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-01,9289,171,82.2,0.48,8.85,1.8496,7073,1.31,2025-02-02T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-01,3771,142,33.32,0.23,8.84,3.784,3219,1.17,2025-02-02T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-02,8224,145,84.62,0.58,10.29,1.7674,7061,1.16,2025-02-03T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-02,7084,140,76.63,0.55,10.82,1.9811,5295,1.34,2025-02-03T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-02,3387,129,37.38,0.29,11.04,3.8355,2559,1.32,2025-02-03T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-02,3365,118,33.95,0.29,10.09,3.515,2497,1.35,2025-02-03T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-02,6187,109,74.29,0.68,12.01,1.7735,4695,1.32,2025-02-03T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-02,3927,127,42.31,0.33,10.77,3.2494,3503,1.12,2025-02-03T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-03,8118,139,76.95,0.55,9.48,1.716,5850,1.39,2025-02-04T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-03,6660,103,77.22,0.75,11.59,1.5571,5100,1.31,2025-02-04T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-03,3337,124,36.48,0.29,10.93,3.7291,2552,1.31,2025-02-04T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-03,2486,81,29.64,0.37,11.92,3.2616,2279,1.09,2025-02-04T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-03,7064,130,78.99,0.61,11.18,1.8426,6613,1.07,2025-02-04T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-03,4059,162,35.75,0.22,8.81,4.014,3617,1.12,2025-02-04T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-04,9030,163,76.63,0.47,8.49,1.8145,8004,1.13,2025-02-05T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-04,5962,111,63.76,0.57,10.69,1.8754,4754,1.25,2025-02-05T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-04,2603,98,31.11,0.32,11.95,3.7979,2254,1.15,2025-02-05T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-04,4484,147,39.07,0.27,8.71,3.3004,3565,1.26,2025-02-05T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-04,4928,76,59.0,0.78,11.97,1.552,4567,1.08,2025-02-05T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-04,3422,130,34.33,0.26,10.03,3.8142,2900,1.18,2025-02-05T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-05,9531,164,81.5,0.5,8.55,1.7266,7341,1.3,2025-02-06T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-05,5398,98,64.92,0.66,12.03,1.8339,4158,1.3,2025-02-06T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-05,3775,127,32.57,0.26,8.63,3.3856,3429,1.1,2025-02-06T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-05,3533,113,36.42,0.32,10.31,3.1998,3144,1.12,2025-02-06T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-05,6061,119,67.58,0.57,11.15,1.9771,5380,1.13,2025-02-06T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-05,3345,118,37.27,0.32,11.14,3.5279,2461,1.36,2025-02-06T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-06,7461,131,68.45,0.52,9.17,1.7679,5846,1.28,2025-02-07T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-06,7654,152,72.47,0.48,9.47,1.993,5693,1.34,2025-02-07T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-06,3653,129,38.18,0.3,10.45,3.5453,2616,1.4,2025-02-07T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-06,3988,144,35.88,0.25,9.0,3.635,3441,1.16,2025-02-07T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-06,6306,102,71.46,0.7,11.33,1.6312,5394,1.17,2025-02-07T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-06,3452,136,36.93,0.27,10.7,3.9641,2552,1.35,2025-02-07T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-07,8334,169,79.39,0.47,9.53,2.0381,6188,1.35,2025-02-08T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-07,5751,104,65.03,0.63,11.31,1.8218,5018,1.15,2025-02-08T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2025-02-07,3602,110,41.08,0.37,11.4,3.0671,2536,1.42,2025-02-08T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2025-02-07,3404,121,38.13,0.32,11.2,3.5805,2839,1.2,2025-02-08T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2025-02-07,6622,133,81.72,0.61,12.34,2.0221,6138,1.08,2025-02-08T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2025-02-07,4234,145,37.53,0.26,8.86,3.4312,3891,1.09,2025-02-08T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2025-02-08,6982,141,68.83,0.49,9.86,2.0303,5303,1.32,2025-02-09T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2025-02-08,8021,122,71.35,0.58,8.9,1.5304,6557,1.22,2025-02-09T00:00:00
