campaign_id,campaign_name,account_id,account_descriptive_name,date,impressions,clicks,cost_micros,conversions,conversions_value,device,ad_network_type,_weld_synced
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-01-31,4398,174,42420000,3.4,134.51,TABLET,SEARCH,2025-02-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-01-31,4375,150,44330000,3.9,241.2,MOBILE,SEARCH,2025-02-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-01-31,4856,312,39180000,11.1,535.97,TABLET,SEARCH_PARTNERS,2025-02-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-01-31,7532,241,58200000,6.2,271.24,TABLET,SEARCH,2025-02-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-01,1697,85,28080000,6.2,366.47,MOBILE,SEARCH,2025-02-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-01,6326,234,55990000,4.8,187.98,MOBILE,SEARCH,2025-02-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-01,5236,243,60870000,5.2,231.93,TABLET,SEARCH,2025-02-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-01,4094,229,46450000,9.4,589.35,DESKTOP,SEARCH_PARTNERS,2025-02-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-01,4884,202,59000000,6.0,284.39,MOBILE,SEARCH,2025-02-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-02,2826,118,28740000,9.4,500.66,MOBILE,SEARCH,2025-02-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-02,6506,221,54080000,4.1,160.35,MOBILE,SEARCH,2025-02-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-02,7469,264,62240000,5.2,186.14,TABLET,SEARCH,2025-02-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-02,6989,419,48050000,13.8,640.73,DESKTOP,SEARCH_PARTNERS,2025-02-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-02,10144,502,74920000,18.0,966.83,TABLET,SEARCH,2025-02-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-03,2473,166,26950000,12.3,439.31,DESKTOP,SEARCH,2025-02-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-03,9168,452,66750000,9.3,512.55,TABLET,SEARCH,2025-02-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-03,8284,473,66250000,15.1,913.12,TABLET,SEARCH,2025-02-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-03,7240,434,56690000,15.2,867.13,MOBILE,SEARCH_PARTNERS,2025-02-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-03,5706,260,70420000,8.2,440.8,DESKTOP,SEARCH,2025-02-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-04,2285,138,25060000,13.1,848.73,MOBILE,SEARCH,2025-02-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-04,5169,265,63050000,5.4,322.15,MOBILE,SEARCH,2025-02-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-04,8895,315,63960000,8.3,405.56,DESKTOP,SEARCH,2025-02-05T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-04,5171,211,50750000,7.4,409.14,MOBILE,SEARCH_PARTNERS,2025-02-05T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-04,7756,295,72570000,9.7,605.78,MOBILE,SEARCH,2025-02-05T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-05,2543,123,26240000,7.4,370.69,DESKTOP,SEARCH,2025-02-06T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-05,4634,260,53970000,8.1,500.26,DESKTOP,SEARCH,2025-02-06T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-05,3693,258,54310000,5.0,229.77,TABLET,SEARCH,2025-02-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-05,3170,97,42300000,2.9,172.43,TABLET,SEARCH_PARTNERS,2025-02-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-05,5494,378,62560000,9.9,452.82,TABLET,SEARCH,2025-02-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-06,1877,105,30720000,6.9,355.23,TABLET,SEARCH,2025-02-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-06,7266,282,59710000,6.0,256.21,TABLET,SEARCH,2025-02-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-06,6241,360,56210000,9.1,397.5,MOBILE,SEARCH,2025-02-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-06,5755,240,43220000,10.6,376.3,DESKTOP,SEARCH_PARTNERS,2025-02-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-06,3917,251,59510000,8.8,313.42,TABLET,SEARCH,2025-02-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-07,3914,147,28100000,9.6,351.63,TABLET,SEARCH,2025-02-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-07,5209,237,47640000,5.9,255.18,TABLET,SEARCH,2025-02-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-07,6234,312,59830000,7.6,430.1,MOBILE,SEARCH,2025-02-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-07,4619,241,46500000,7.7,407.71,TABLET,SEARCH_PARTNERS,2025-02-08T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-07,5522,233,55240000,8.4,442.22,TABLET,SEARCH,2025-02-08T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-08,3289,145,25000000,13.2,701.76,TABLET,SEARCH,2025-02-09T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-08,6319,215,48840000,5.7,262.72,TABLET,SEARCH,2025-02-09T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-08,4408,223,50270000,4.5,274.27,MOBILE,SEARCH,2025-02-09T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-08,6592,408,46030000,16.7,946.36,DESKTOP,SEARCH_PARTNERS,2025-02-09T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-08,6935,249,58310000,9.1,556.88,TABLET,SEARCH,2025-02-09T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-09,3682,122,24990000,11.5,553.06,MOBILE,SEARCH,2025-02-10T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-09,3845,250,58710000,4.8,301.31,TABLET,SEARCH,2025-02-10T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-09,6596,359,54880000,8.8,450.41,TABLET,SEARCH,2025-02-10T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-09,3764,181,39470000,7.0,416.04,MOBILE,SEARCH_PARTNERS,2025-02-10T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-09,3894,222,61060000,7.2,282.77,TABLET,SEARCH,2025-02-10T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-10,3653,244,28830000,21.8,1111.53,MOBILE,SEARCH,2025-02-11T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-10,4516,199,58460000,6.3,279.6,MOBILE,SEARCH,2025-02-11T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-10,4437,234,54090000,7.0,257.18,TABLET,SEARCH,2025-02-11T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-10,6422,292,44320000,11.0,432.45,DESKTOP,SEARCH_PARTNERS,2025-02-11T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-10,8934,371,71140000,9.2,332.85,MOBILE,SEARCH,2025-02-11T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-11,3344,225,29280000,16.4,738.5,TABLET,SEARCH,2025-02-12T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-11,8536,452,61680000,10.4,424.12,DESKTOP,SEARCH,2025-02-12T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-11,5083,164,49820000,4.3,275.54,DESKTOP,SEARCH,2025-02-12T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-11,3823,221,44720000,7.4,288.44,MOBILE,SEARCH_PARTNERS,2025-02-12T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-11,5877,236,59180000,9.0,507.14,TABLET,SEARCH,2025-02-12T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-12,1834,101,27520000,7.0,261.8,TABLET,SEARCH,2025-02-13T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-12,4131,226,52400000,6.3,269.67,MOBILE,SEARCH,2025-02-13T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-12,5885,205,67920000,5.2,210.43,DESKTOP,SEARCH,2025-02-13T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-12,6345,275,43210000,7.2,362.64,DESKTOP,SEARCH_PARTNERS,2025-02-13T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-12,10282,554,77890000,14.9,789.16,MOBILE,SEARCH,2025-02-13T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-13,1542,62,25120000,5.4,297.91,DESKTOP,SEARCH,2025-02-14T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-13,8010,456,54930000,9.9,380.67,DESKTOP,SEARCH,2025-02-14T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-13,5312,324,64970000,6.7,381.31,TABLET,SEARCH,2025-02-14T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-13,4195,166,48420000,6.9,430.45,MOBILE,SEARCH_PARTNERS,2025-02-14T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-13,10469,665,71610000,20.4,1136.57,TABLET,SEARCH,2025-02-14T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-14,2488,110,24350000,7.1,389.99,DESKTOP,SEARCH,2025-02-15T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-14,6610,442,52510000,8.8,478.46,MOBILE,SEARCH,2025-02-15T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-14,3723,234,45810000,5.4,199.13,DESKTOP,SEARCH,2025-02-15T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-14,6318,370,46440000,9.8,501.71,DESKTOP,SEARCH_PARTNERS,2025-02-15T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-14,7403,503,55680000,11.3,429.84,TABLET,SEARCH,2025-02-15T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-15,1450,48,23290000,4.1,260.14,DESKTOP,SEARCH,2025-02-16T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-15,5864,241,55130000,6.5,372.13,DESKTOP,SEARCH,2025-02-16T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-15,8261,334,58690000,6.9,373.11,MOBILE,SEARCH,2025-02-16T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-15,4210,212,44730000,7.1,280.21,TABLET,SEARCH_PARTNERS,2025-02-16T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-15,4265,263,61890000,10.0,484.44,TABLET,SEARCH,2025-02-16T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-16,2637,84,27350000,6.9,346.55,TABLET,SEARCH,2025-02-17T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-16,6376,430,56230000,10.9,505.1,DESKTOP,SEARCH,2025-02-17T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-16,7219,452,50510000,10.8,666.48,DESKTOP,SEARCH,2025-02-17T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-16,5401,329,40320000,14.6,536.47,MOBILE,SEARCH_PARTNERS,2025-02-17T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-16,6894,276,57580000,9.0,455.03,DESKTOP,SEARCH,2025-02-17T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-17,3415,144,26990000,11.9,692.64,DESKTOP,SEARCH,2025-02-18T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-17,5468,336,51910000,8.0,453.79,TABLET,SEARCH,2025-02-18T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-17,8168,343,65069999,8.6,353.44,TABLET,SEARCH,2025-02-18T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-17,6894,411,51950000,14.7,712.11,TABLET,SEARCH_PARTNERS,2025-02-18T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-17,6438,386,66230000,12.3,798.76,DESKTOP,SEARCH,2025-02-18T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-18,3243,185,29520000,17.9,1088.86,MOBILE,SEARCH,2025-02-19T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-18,7467,275,62980000,5.8,261.63,TABLET,SEARCH,2025-02-19T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-18,3429,179,54810000,3.2,128.39,TABLET,SEARCH,2025-02-19T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-18,3525,140,40460000,4.2,172.02,TABLET,SEARCH_PARTNERS,2025-02-19T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-18,5208,360,66319999,9.4,346.8,DESKTOP,SEARCH,2025-02-19T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-19,3608,171,26530000,11.5,464.84,MOBILE,SEARCH,2025-02-20T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-19,8250,485,61070000,11.8,766.47,MOBILE,SEARCH,2025-02-20T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-19,6294,416,50060000,7.5,449.78,MOBILE,SEARCH,2025-02-20T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-19,2387,95,39320000,4.1,206.99,DESKTOP,SEARCH_PARTNERS,2025-02-20T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-19,4421,244,66420000,5.6,359.35,MOBILE,SEARCH,2025-02-20T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-20,2228,133,25890000,11.5,640.11,DESKTOP,SEARCH,2025-02-21T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-20,3872,159,46200000,4.7,256.71,TABLET,SEARCH,2025-02-21T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-20,6673,232,45290000,6.0,357.82,MOBILE,SEARCH,2025-02-21T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-20,4726,152,50070000,4.1,162.37,DESKTOP,SEARCH_PARTNERS,2025-02-21T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-20,9932,450,69840000,17.2,735.65,DESKTOP,SEARCH,2025-02-21T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-21,3425,140,26300000,10.5,495.94,DESKTOP,SEARCH,2025-02-22T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-21,5294,273,60850000,8.3,442.25,DESKTOP,SEARCH,2025-02-22T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-21,9012,576,62260000,11.7,735.07,TABLET,SEARCH,2025-02-22T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-21,4666,314,46890000,13.2,590.98,DESKTOP,SEARCH_PARTNERS,2025-02-22T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-21,7637,292,67820000,9.4,524.1,MOBILE,SEARCH,2025-02-22T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-22,2692,108,26540000,10.8,608.97,MOBILE,SEARCH,2025-02-23T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-22,5523,326,60090000,6.5,276.92,DESKTOP,SEARCH,2025-02-23T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-22,6048,386,52730000,8.9,551.66,DESKTOP,SEARCH,2025-02-23T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-22,7633,400,51800000,12.8,560.82,DESKTOP,SEARCH_PARTNERS,2025-02-23T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-22,4539,152,59770000,4.4,241.48,MOBILE,SEARCH,2025-02-23T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-23,1834,118,27280000,9.1,435.06,DESKTOP,SEARCH,2025-02-24T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-23,4696,207,52060000,5.3,236.25,DESKTOP,SEARCH,2025-02-24T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-23,4562,186,47420000,6.0,318.48,TABLET,SEARCH,2025-02-24T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-23,5419,223,39000000,6.1,290.09,MOBILE,SEARCH_PARTNERS,2025-02-24T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-23,9929,579,69600000,12.2,689.08,DESKTOP,SEARCH,2025-02-24T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-24,2686,169,26090000,12.2,670.6,TABLET,SEARCH,2025-02-25T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-24,9762,665,65830000,13.6,733.01,DESKTOP,SEARCH,2025-02-25T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-24,9408,302,63320000,9.5,513.63,TABLET,SEARCH,2025-02-25T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-24,5877,189,49870000,6.5,317.3,TABLET,SEARCH_PARTNERS,2025-02-25T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-24,5231,296,74720000,10.2,639.28,MOBILE,SEARCH,2025-02-25T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-25,2388,107,24570000,7.6,384.52,MOBILE,SEARCH,2025-02-26T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-25,7131,387,55870000,10.0,548.14,MOBILE,SEARCH,2025-02-26T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-25,4039,214,43760000,4.3,253.14,TABLET,SEARCH,2025-02-26T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-25,3773,167,42870000,7.6,431.51,MOBILE,SEARCH_PARTNERS,2025-02-26T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-25,8481,586,67650000,12.7,579.8,MOBILE,SEARCH,2025-02-26T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-26,2360,141,22220000,14.6,913.39,TABLET,SEARCH,2025-02-27T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-26,3767,132,44270000,4.3,206.88,MOBILE,SEARCH,2025-02-27T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-26,5425,312,59460000,8.0,375.7,DESKTOP,SEARCH,2025-02-27T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-26,6531,363,46560000,16.1,994.22,TABLET,SEARCH_PARTNERS,2025-02-27T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-26,8414,407,67000000,12.5,590.44,TABLET,SEARCH,2025-02-27T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-27,2338,157,29420000,10.4,589.02,DESKTOP,SEARCH,2025-02-28T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-27,6749,219,59180000,4.7,250.99,TABLET,SEARCH,2025-02-28T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-27,7894,411,59820000,9.8,577.61,MOBILE,SEARCH,2025-02-28T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-27,4053,216,52070000,6.7,405.83,TABLET,SEARCH_PARTNERS,2025-02-28T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-27,7407,445,56850000,12.3,778.86,MOBILE,SEARCH,2025-02-28T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-02-28,2165,132,26690000,12.6,614.5,TABLET,SEARCH,2025-03-01T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-02-28,4613,172,51360000,4.5,218.57,DESKTOP,SEARCH,2025-03-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-02-28,7087,463,55860000,14.9,667.32,MOBILE,SEARCH,2025-03-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-02-28,6417,320,45780000,9.6,343.81,TABLET,SEARCH_PARTNERS,2025-03-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-02-28,7255,375,68920000,9.5,601.59,TABLET,SEARCH,2025-03-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-01,5193,242,34800000,22.7,1206.8,TABLET,SEARCH,2025-03-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-01,4952,303,63940000,7.6,445.49,MOBILE,SEARCH,2025-03-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-01,4855,337,65200000,6.6,276.81,MOBILE,SEARCH,2025-03-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-01,5794,356,55250000,10.6,471.61,MOBILE,SEARCH_PARTNERS,2025-03-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-01,8984,482,84360000,15.4,699.24,TABLET,SEARCH,2025-03-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-02,3962,140,36020000,11.6,621.8,MOBILE,SEARCH,2025-03-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-02,6931,450,74040000,9.9,568.55,MOBILE,SEARCH,2025-03-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-02,5811,391,70110000,10.7,464.55,TABLET,SEARCH,2025-03-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-02,6090,226,60340000,5.7,211.98,TABLET,SEARCH_PARTNERS,2025-03-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-02,8481,579,77150000,21.9,822.16,TABLET,SEARCH,2025-03-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-03,3684,201,30240000,19.4,829.26,MOBILE,SEARCH,2025-03-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-03,5447,238,65670000,4.7,189.47,MOBILE,SEARCH,2025-03-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-03,7420,473,59990000,13.6,683.66,DESKTOP,SEARCH,2025-03-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-03,7065,388,53350000,14.7,669.5,DESKTOP,SEARCH_PARTNERS,2025-03-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-03,8139,459,67120000,14.7,520.03,MOBILE,SEARCH,2025-03-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-04,2984,99,28550000,9.9,616.47,MOBILE,SEARCH,2025-03-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-04,6601,432,64269999,11.6,589.9,TABLET,SEARCH,2025-03-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-04,6858,223,67520000,6.2,380.86,DESKTOP,SEARCH,2025-03-05T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-04,4374,146,56380000,6.1,338.34,DESKTOP,SEARCH_PARTNERS,2025-03-05T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-04,4307,131,61790000,3.5,227.07,TABLET,SEARCH,2025-03-05T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-05,2030,110,26900000,6.3,340.73,MOBILE,SEARCH,2025-03-06T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-05,8879,467,60130000,10.1,548.88,MOBILE,SEARCH,2025-03-06T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-05,4648,317,51650000,10.2,389.69,DESKTOP,SEARCH,2025-03-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-05,5660,287,46480000,9.2,407.29,DESKTOP,SEARCH_PARTNERS,2025-03-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-05,5965,258,72000000,7.8,360.79,DESKTOP,SEARCH,2025-03-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-06,2612,119,30260000,11.3,713.06,TABLET,SEARCH,2025-03-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-06,7203,469,68400000,13.6,830.67,DESKTOP,SEARCH,2025-03-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-06,6980,460,61130000,13.6,544.74,TABLET,SEARCH,2025-03-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-06,6879,414,55550000,11.3,512.36,DESKTOP,SEARCH_PARTNERS,2025-03-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2025-03-06,9762,348,76070000,9.6,384.59,DESKTOP,SEARCH,2025-03-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2025-03-07,3923,259,33390000,19.5,1210.84,MOBILE,SEARCH,2025-03-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2025-03-07,6795,448,58150000,14.3,576.49,TABLET,SEARCH,2025-03-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2025-03-07,7123,251,72340000,7.6,479.16,TABLET,SEARCH,2025-03-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2025-03-07,6834,313,50230000,7.8,454.36,MOBILE,SEARCH_PARTNERS,2025-03-08T00:00:00
